date,adjusted_close,close,high,low,open,volume
2020-08-04 00:00:00+00:00,3371.68994140625,3371.68994140625,3391.070068359375,3352.5,3376.43994140625,442300
2020-08-05 00:00:00+00:00,3377.56005859375,3377.56005859375,3383.639892578125,3333.8798828125,3363.330078125,385800
2020-08-06 00:00:00+00:00,3386.4599609375,3386.4599609375,3392.699951171875,3334.330078125,3380.760009765625,415300
2020-08-07 00:00:00+00:00,3354.034912109375,3354.034912109375,3374.133056640625,3307.712890625,3370.587890625,403900
2020-08-10 00:00:00+00:00,3379.251953125,3379.251953125,3399.931884765625,3335.04296875,3341.528076171875,381400
2020-08-11 00:00:00+00:00,3340.2900390625,3340.2900390625,3409.05908203125,3336.094970703125,3379.487060546875,400500
2020-08-12 00:00:00+00:00,3319.26611328125,3319.26611328125,3335.72900390625,3263.264892578125,3327.492919921875,378300
2020-08-13 00:00:00+00:00,3320.72607421875,3320.72607421875,3338.152099609375,3309.462890625,3328.175048828125,324300
2020-08-14 00:00:00+00:00,3360.09912109375,3360.09912109375,3362.027099609375,3302.736083984375,3315.6689453125,306000
2020-08-17 00:00:00+00:00,3438.801025390625,3438.801025390625,3450.89892578125,3369.3740234375,3373.902099609375,434600
2020-08-18 00:00:00+00:00,3451.089111328125,3451.089111328125,3456.720947265625,3432.639892578125,3441.93408203125,380700
2020-08-19 00:00:00+00:00,3408.12890625,3408.12890625,3454.4609375,3406.1640625,3444.56494140625,405700
2020-08-20 00:00:00+00:00,3363.89892578125,3363.89892578125,3394.556884765625,3352.777099609375,3385.965087890625,335600
2020-08-21 00:00:00+00:00,3380.68310546875,3380.68310546875,3393.91796875,3358.0009765625,3380.22705078125,287500
2020-08-24 00:00:00+00:00,3385.637939453125,3385.637939453125,3396.56591796875,3368.02587890625,3391.113037109375,266200
2020-08-25 00:00:00+00:00,3373.577880859375,3373.577880859375,3408.8701171875,3364.159912109375,3392.8798828125,277100
2020-08-26 00:00:00+00:00,3329.739013671875,3329.739013671875,3382.60302734375,3320.135986328125,3371.80810546875,294500
2020-08-27 00:00:00+00:00,3350.110107421875,3350.110107421875,3351.830078125,3312.989990234375,3333.489990234375,237100
2020-08-28 00:00:00+00:00,3403.806884765625,3403.806884765625,3405.876953125,3339.64892578125,3346.2890625,271300
2020-08-31 00:00:00+00:00,3395.677978515625,3395.677978515625,3442.736083984375,3395.468017578125,3416.550048828125,323500
2020-09-01 00:00:00+00:00,3410.60693359375,3410.60693359375,3410.60693359375,3381.7109375,3389.741943359375,247000
2020-09-02 00:00:00+00:00,3404.802001953125,3404.802001953125,3421.39599609375,3377.2109375,3420.468994140625,261500
2020-09-03 00:00:00+00:00,3384.98095703125,3384.98095703125,3425.62890625,3374.262939453125,3404.031982421875,255300
2020-09-04 00:00:00+00:00,3355.366943359375,3355.366943359375,3360.10595703125,3328.552001953125,3336.407958984375,221600
2020-09-07 00:00:00+00:00,3292.591064453125,3292.591064453125,3368.2451171875,3285.633056640625,3349.91796875,260600
2020-09-08 00:00:00+00:00,3316.4169921875,3316.4169921875,3324.39306640625,3276.443115234375,3301.217041015625,271100
2020-09-09 00:00:00+00:00,3254.6279296875,3254.6279296875,3289.614990234375,3238.56103515625,3280.9970703125,351500
2020-09-10 00:00:00+00:00,3234.822998046875,3234.822998046875,3285.472900390625,3227.64404296875,3282.23193359375,312500
2020-09-11 00:00:00+00:00,3260.345947265625,3260.345947265625,3262.498046875,3220.535888671875,3225.783935546875,221700
2020-09-14 00:00:00+00:00,3278.81396484375,3278.81396484375,3283.532958984375,3261.14794921875,3275.91796875,213900
2020-09-15 00:00:00+00:00,3295.679931640625,3295.679931640625,3297.68994140625,3263.751953125,3277.1279296875,197700
2020-09-16 00:00:00+00:00,3283.924072265625,3283.924072265625,3302.4560546875,3271.074951171875,3293.16796875,200400
2020-09-17 00:00:00+00:00,3270.43505859375,3270.43505859375,3290.408935546875,3248.4990234375,3277.323974609375,202900
2020-09-18 00:00:00+00:00,3338.090087890625,3338.090087890625,3338.323974609375,3268.52587890625,3270.910888671875,256300
2020-09-21 00:00:00+00:00,3316.93505859375,3316.93505859375,3350.589111328125,3313.071044921875,3348.89892578125,216500
2020-09-22 00:00:00+00:00,3274.302001953125,3274.302001953125,3320.22802734375,3265.702880859375,3290.666015625,214000
2020-09-23 00:00:00+00:00,3279.7109375,3279.7109375,3289.761962890625,3264.89111328125,3278.8359375,169200
2020-09-24 00:00:00+00:00,3223.176025390625,3223.176025390625,3265.344970703125,3221.237060546875,3262.87890625,206700
2020-09-25 00:00:00+00:00,3219.41796875,3219.41796875,3239.466064453125,3208.034912109375,3234.3740234375,164800
2020-09-28 00:00:00+00:00,3217.534912109375,3217.534912109375,3238.18310546875,3210.89306640625,3224.97705078125,156000
2020-09-29 00:00:00+00:00,3224.35888671875,3224.35888671875,3242.7939453125,3219.7900390625,3231.85498046875,151300
2020-09-30 00:00:00+00:00,3218.052001953125,3218.052001953125,3244.9130859375,3202.343994140625,3232.7099609375,153500
2020-10-09 00:00:00+00:00,3272.075927734375,3272.075927734375,3280.511962890625,3260.18701171875,3262.611083984375,188300
2020-10-12 00:00:00+00:00,3358.465087890625,3358.465087890625,3359.153076171875,3286.111083984375,3287.327880859375,259600
2020-10-13 00:00:00+00:00,3359.75,3359.75,3361.83203125,3334.4990234375,3353.12109375,204900
2020-10-14 00:00:00+00:00,3340.778076171875,3340.778076171875,3353.625,3332.964111328125,3353.625,198700
2020-10-15 00:00:00+00:00,3332.18310546875,3332.18310546875,3354.577880859375,3330.0009765625,3342.922119140625,191000
2020-10-16 00:00:00+00:00,3336.35791015625,3336.35791015625,3348.9541015625,3319.110107421875,3334.45703125,194300
2020-10-19 00:00:00+00:00,3312.669921875,3312.669921875,3371.090087890625,3307.840087890625,3351.10009765625,212300
2020-10-20 00:00:00+00:00,3328.10009765625,3328.10009765625,3328.10009765625,3293.77001953125,3307.14990234375,165100
2020-10-21 00:00:00+00:00,3325.02001953125,3325.02001953125,3332.14990234375,3304.169921875,3332.14990234375,177600
2020-10-22 00:00:00+00:00,3312.5,3312.5,3320.8798828125,3281.3701171875,3315.820068359375,165900
2020-10-23 00:00:00+00:00,3277.9970703125,3277.9970703125,3326.049072265625,3276.6201171875,3308.157958984375,174200
2020-10-26 00:00:00+00:00,3251.118896484375,3251.118896484375,3264.446044921875,3226.60205078125,3258.702880859375,167700
2020-10-27 00:00:00+00:00,3254.31591796875,3254.31591796875,3258.3369140625,3235.5439453125,3240.739990234375,149100
2020-10-28 00:00:00+00:00,3269.239990234375,3269.239990234375,3275.8701171875,3238.3798828125,3256.219970703125,173200
2020-10-29 00:00:00+00:00,3272.72998046875,3272.72998046875,3289.77001953125,3231.1201171875,3235.760009765625,184700
2020-10-30 00:00:00+00:00,3224.532958984375,3224.532958984375,3279.85595703125,3219.422119140625,3278.631103515625,230200
2020-11-02 00:00:00+00:00,3225.1201171875,3225.1201171875,3242.803955078125,3209.908935546875,3228.715087890625,226800
2020-11-03 00:00:00+00:00,3271.073974609375,3271.073974609375,3278.381103515625,3237.85400390625,3239.805908203125,215300
2020-11-04 00:00:00+00:00,3277.43994140625,3277.43994140625,3286.62109375,3254.111083984375,3273.43310546875,188500
2020-11-05 00:00:00+00:00,3320.133056640625,3320.133056640625,3320.407958984375,3291.60009765625,3305.580078125,226800
2020-11-06 00:00:00+00:00,3312.158935546875,3312.158935546875,3326.465087890625,3292.15087890625,3326.465087890625,234900
2020-11-09 00:00:00+00:00,3373.72998046875,3373.72998046875,3380.823974609375,3329.428955078125,3329.428955078125,310200
2020-11-10 00:00:00+00:00,3360.14892578125,3360.14892578125,3387.6220703125,3346.172119140625,3387.6220703125,278700
2020-11-11 00:00:00+00:00,3342.202880859375,3342.202880859375,3365.8359375,3339.041015625,3354.02490234375,271200
2020-11-12 00:00:00+00:00,3338.679931640625,3338.679931640625,3350.280029296875,3329.489990234375,3344.4599609375,216500
2020-11-13 00:00:00+00:00,3310.10498046875,3310.10498046875,3327.22900390625,3291.64306640625,3327.22900390625,227900
2020-11-16 00:00:00+00:00,3346.968994140625,3346.968994140625,3346.968994140625,3313.64697265625,3325.62109375,279600
2020-11-17 00:00:00+00:00,3339.89990234375,3339.89990234375,3347.699951171875,3323.949951171875,3347.14990234375,283600
2020-11-18 00:00:00+00:00,3347.302978515625,3347.302978515625,3358.89404296875,3333.991943359375,3337.33203125,287500
2020-11-19 00:00:00+00:00,3363.087890625,3363.087890625,3367.3330078125,3330.449951171875,3339.0859375,253300
2020-11-20 00:00:00+00:00,3377.72998046875,3377.72998046875,3380.14990234375,3356.31005859375,3359.60009765625,261300
2020-11-23 00:00:00+00:00,3414.489990234375,3414.489990234375,3431.64990234375,3377.989990234375,3384.10009765625,373900
2020-11-24 00:00:00+00:00,3402.822998046875,3402.822998046875,3413.926025390625,3396.243896484375,3407.408935546875,301000
2020-11-25 00:00:00+00:00,3362.326904296875,3362.326904296875,3423.485107421875,3362.326904296875,3417.514892578125,322100
2020-11-26 00:00:00+00:00,3369.73291015625,3369.73291015625,3371.4541015625,3344.281982421875,3360.06103515625,255900
2020-11-27 00:00:00+00:00,3408.306884765625,3408.306884765625,3408.306884765625,3364.491943359375,3373.843017578125,280600
2020-11-30 00:00:00+00:00,3391.760009765625,3391.760009765625,3456.739990234375,3391.760009765625,3418.159912109375,385000
2020-12-01 00:00:00+00:00,3451.93994140625,3451.93994140625,3457.639892578125,3386.909912109375,3388.989990234375,316200
2020-12-02 00:00:00+00:00,3449.381103515625,3449.381103515625,3465.72900390625,3435.87109375,3453.51806640625,312800
2020-12-03 00:00:00+00:00,3442.135986328125,3442.135986328125,3452.160888671875,3428.803955078125,3448.5400390625,298500
2020-12-04 00:00:00+00:00,3444.5810546875,3444.5810546875,3448.404052734375,3417.048095703125,3436.72900390625,256300
2020-12-07 00:00:00+00:00,3416.60400390625,3416.60400390625,3449.577880859375,3414.31396484375,3446.64794921875,254500
2020-12-08 00:00:00+00:00,3410.179931640625,3410.179931640625,3428.659912109375,3403.030029296875,3417.68994140625,226900
2020-12-09 00:00:00+00:00,3371.964111328125,3371.964111328125,3422.535888671875,3371.916015625,3416.077880859375,260700
2020-12-10 00:00:00+00:00,3373.27587890625,3373.27587890625,3384.887939453125,3357.7529296875,3365.73095703125,247300
2020-12-11 00:00:00+00:00,3347.19091796875,3347.19091796875,3383.177978515625,3325.172119140625,3381.008056640625,298600
2020-12-14 00:00:00+00:00,3369.1201171875,3369.1201171875,3371.12890625,3338.6259765625,3349.533935546875,239800
2020-12-15 00:00:00+00:00,3367.22998046875,3367.22998046875,3373.56005859375,3348.419921875,3366.580078125,225700
2020-12-16 00:00:00+00:00,3366.98291015625,3366.98291015625,3378.6630859375,3359.1708984375,3371.262939453125,220800
2020-12-17 00:00:00+00:00,3404.873046875,3404.873046875,3406.155029296875,3354.010986328125,3367.277099609375,275500
2020-12-18 00:00:00+00:00,3394.89990234375,3394.89990234375,3413.81005859375,3382.75,3400.489990234375,281000
2020-12-21 00:00:00+00:00,3420.569091796875,3420.569091796875,3423.60888671875,3381.115966796875,3394.39501953125,283800
2020-12-22 00:00:00+00:00,3356.781982421875,3356.781982421875,3415.75390625,3353.85791015625,3410.968017578125,323000
2020-12-23 00:00:00+00:00,3382.320068359375,3382.320068359375,3394.208984375,3360.201904296875,3362.471923828125,299500
2020-12-24 00:00:00+00:00,3363.113037109375,3363.113037109375,3394.074951171875,3354.02197265625,3382.193115234375,275000
2020-12-25 00:00:00+00:00,3396.56298828125,3396.56298828125,3397.007080078125,3348.344970703125,3351.7900390625,294500
2020-12-28 00:00:00+00:00,3397.284912109375,3397.284912109375,3412.51904296875,3383.654052734375,3396.35888671875,316200
2020-12-29 00:00:00+00:00,3379.035888671875,3379.035888671875,3407.087890625,3376.087890625,3399.2939453125,311800
2020-12-30 00:00:00+00:00,3414.452880859375,3414.452880859375,3414.4541015625,3374.416015625,3375.009033203125,291000
2020-12-31 00:00:00+00:00,3473.069091796875,3473.069091796875,3474.91796875,3419.72705078125,3419.72705078125,335700
2021-01-04 00:00:00+00:00,3502.9580078125,3502.9580078125,3511.655029296875,3457.2060546875,3474.678955078125,380800
2021-01-05 00:00:00+00:00,3528.677001953125,3528.677001953125,3528.677001953125,3484.715087890625,3492.19091796875,408000
2021-01-06 00:00:00+00:00,3550.876953125,3550.876953125,3556.802001953125,3513.1259765625,3530.906982421875,370200
2021-01-07 00:00:00+00:00,3576.205078125,3576.205078125,3576.205078125,3526.616943359375,3552.908935546875,405300
2021-01-08 00:00:00+00:00,3570.110107421875,3570.110107421875,3588.06005859375,3544.889892578125,3577.68994140625,345600
2021-01-11 00:00:00+00:00,3531.498046875,3531.498046875,3597.701904296875,3516.986083984375,3571.321044921875,362500
2021-01-12 00:00:00+00:00,3608.340087890625,3608.340087890625,3608.340087890625,3517.469970703125,3518.010009765625,323400
2021-01-13 00:00:00+00:00,3598.652099609375,3598.652099609375,3622.347900390625,3575.594970703125,3613.281005859375,388100
2021-01-14 00:00:00+00:00,3565.905029296875,3565.905029296875,3599.05810546875,3559.60009765625,3584.931884765625,347700
2021-01-15 00:00:00+00:00,3566.3779296875,3566.3779296875,3589.26611328125,3533.7880859375,3566.284912109375,324600
2021-01-18 00:00:00+00:00,3596.219970703125,3596.219970703125,3608.77001953125,3544.260009765625,3554.800048828125,301700
2021-01-19 00:00:00+00:00,3566.3798828125,3566.3798828125,3603.14990234375,3553.02001953125,3596.360107421875,323400
2021-01-20 00:00:00+00:00,3583.092041015625,3583.092041015625,3589.9619140625,3556.443115234375,3564.12109375,272300
2021-01-21 00:00:00+00:00,3621.263916015625,3621.263916015625,3636.243896484375,3585.802001953125,3590.925048828125,327500
2021-01-22 00:00:00+00:00,3606.75,3606.75,3616.5400390625,3585.033935546875,3616.5400390625,324500
2021-01-25 00:00:00+00:00,3624.238037109375,3624.238037109375,3637.10009765625,3591.02001953125,3605.361083984375,327300
2021-01-26 00:00:00+00:00,3569.428955078125,3569.428955078125,3610.968994140625,3564.741943359375,3610.968994140625,278100
2021-01-27 00:00:00+00:00,3573.340087890625,3573.340087890625,3578.800048828125,3546.489990234375,3567.550048828125,264100
2021-01-28 00:00:00+00:00,3505.176025390625,3505.176025390625,3549.5439453125,3496.87890625,3534.6689453125,270900
2021-01-29 00:00:00+00:00,3483.069091796875,3483.069091796875,3531.597900390625,3446.547119140625,3521.718017578125,293700
2021-02-01 00:00:00+00:00,3505.283935546875,3505.283935546875,3506.388916015625,3469.875,3477.172119140625,277600
2021-02-02 00:00:00+00:00,3533.68505859375,3533.68505859375,3535.501953125,3495.568115234375,3510.80810546875,264500
2021-02-03 00:00:00+00:00,3517.30810546875,3517.30810546875,3544.009033203125,3508.507080078125,3531.14892578125,297400
2021-02-04 00:00:00+00:00,3501.85888671875,3501.85888671875,3524.721923828125,3465.77099609375,3503.779052734375,298800
2021-02-05 00:00:00+00:00,3496.330078125,3496.330078125,3536.5400390625,3492.9599609375,3509.489990234375,290100
2021-02-08 00:00:00+00:00,3532.447021484375,3532.447021484375,3542.2080078125,3492.12890625,3504.56298828125,249800
2021-02-09 00:00:00+00:00,3603.489013671875,3603.489013671875,3604.010986328125,3528.676025390625,3539.77294921875,253800
2021-02-10 00:00:00+00:00,3655.087890625,3655.087890625,3662.76611328125,3612.5048828125,3612.613037109375,257900
2021-02-18 00:00:00+00:00,3675.35693359375,3675.35693359375,3731.68701171875,3663.6640625,3721.0869140625,340300
2021-02-19 00:00:00+00:00,3696.16796875,3696.16796875,3699.64990234375,3634.014892578125,3661.782958984375,361100
2021-02-22 00:00:00+00:00,3642.43994140625,3642.43994140625,3717.27001953125,3642.43994140625,3707.18994140625,488800
2021-02-23 00:00:00+00:00,3636.360107421875,3636.360107421875,3672.14990234375,3617.699951171875,3617.699951171875,398900
2021-02-24 00:00:00+00:00,3564.080078125,3564.080078125,3645.64697265625,3531.593994140625,3638.93603515625,362200
2021-02-25 00:00:00+00:00,3585.050048828125,3585.050048828125,3608.56005859375,3568.469970703125,3595.5400390625,366200
2021-02-26 00:00:00+00:00,3509.080078125,3509.080078125,3550.409912109375,3500.699951171875,3514.56005859375,333300
2021-03-01 00:00:00+00:00,3551.39990234375,3551.39990234375,3552.56689453125,3511.989013671875,3531.47998046875,315500
2021-03-02 00:00:00+00:00,3508.591064453125,3508.591064453125,3566.85205078125,3485.364013671875,3566.85205078125,339800
2021-03-03 00:00:00+00:00,3576.89990234375,3576.89990234375,3577.6201171875,3498.719970703125,3500.159912109375,347700
2021-03-04 00:00:00+00:00,3503.489990234375,3503.489990234375,3552.199951171875,3487.3798828125,3546.639892578125,393600
2021-03-05 00:00:00+00:00,3501.987060546875,3501.987060546875,3523.568115234375,3456.6669921875,3463.30908203125,356400
2021-03-08 00:00:00+00:00,3421.409912109375,3421.409912109375,3542.300048828125,3421.219970703125,3524.97998046875,387000
2021-03-09 00:00:00+00:00,3359.2900390625,3359.2900390625,3429.14990234375,3328.31005859375,3415.340087890625,407700
